2022.11.08 22:15:10 INFO  tracing is disabled for protocol LSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/.metals/lsp.trace.json or /home/chanhyeok/.cache/metals/lsp.trace.json[0m
2022.11.08 22:17:33 ERROR Timeout waiting for 'build/initialize' response[0m
2022.11.08 22:17:33 WARN  Retrying connection to the build server Bloop[0m
2022.11.08 22:17:33 INFO  Bloop uses /usr/lib/jvm/java-11-openjdk-amd64 defined at /home/chanhyeok/.bloop/bloop.json[0m
2022.11.08 22:17:33 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/project/project/.metals/bsp.trace.json or /home/chanhyeok/.cache/metals/bsp.trace.json[0m
2022.11.08 22:17:34 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/project/.metals/bsp.trace.json or /home/chanhyeok/.cache/metals/bsp.trace.json[0m
2022.11.08 22:17:34 INFO  [info] welcome to sbt 1.3.13 (Ubuntu Java 11.0.16)[0m
2022.11.08 22:17:36 INFO  [info] loading settings for project hw3-build-build-build from metals.sbt ...[0m
2022.11.08 22:17:36 INFO  time: Connected to build server in 23s[0m
2022.11.08 22:17:36 INFO  Connected to Build server: Bloop v1.5.4[0m
2022.11.08 22:17:36 INFO  time: Connected to build server in 9.17s[0m
2022.11.08 22:17:36 INFO  Connected to Build server: Bloop v1.5.4[0m
2022.11.08 22:17:36 INFO  time: Connected to build server in 1m2s[0m
2022.11.08 22:17:36 INFO  Connected to Build server: Bloop v1.5.4[0m
2022.11.08 22:17:37 INFO  time: Imported build in 0.41s[0m
2022.11.08 22:17:36 INFO  time: Imported build in 0.5s[0m
2022.11.08 22:17:37 INFO  time: Imported build in 0.19s[0m
2022.11.08 22:17:38 INFO  [info] loading project definition from /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/project/project/project[0m
2022.11.08 22:17:40 INFO  [info] loading settings for project hw3-build-build from metals.sbt ...[0m
2022.11.08 22:17:40 INFO  [info] loading project definition from /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/project/project[0m
2022.11.08 22:17:41 ERROR Timeout waiting for 'build/initialize' response[0m
2022.11.08 22:17:41 WARN  Retrying connection to the build server Bloop[0m
2022.11.08 22:17:41 INFO  Bloop uses /usr/lib/jvm/java-11-openjdk-amd64 defined at /home/chanhyeok/.bloop/bloop.json[0m
2022.11.08 22:17:41 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/project/project/.metals/bsp.trace.json or /home/chanhyeok/.cache/metals/bsp.trace.json[0m
2022.11.08 22:17:41 INFO  time: Connected to build server in 53s[0m
2022.11.08 22:17:41 INFO  Connected to Build server: Bloop v1.5.4[0m
2022.11.08 22:17:41 INFO  time: Imported build in 0.15s[0m
2022.11.08 22:17:44 INFO  [success] Generated .bloop/hw3-build-build.json[0m
2022.11.08 22:17:44 INFO  [success] Total time: 4 s, completed Nov 8, 2022, 10:17:44 PM[0m
2022.11.08 22:17:44 INFO  [info] loading settings for project hw3-build from sbt-antlr4.sbt,metals.sbt ...[0m
2022.11.08 22:17:44 INFO  [info] loading project definition from /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/project[0m
2022.11.08 22:17:45 INFO  [success] Generated .bloop/hw3-build.json[0m
2022.11.08 22:17:45 INFO  [success] Total time: 1 s, completed Nov 8, 2022, 10:17:46 PM[0m
2022.11.08 22:17:45 INFO  [info] loading settings for project root from build.sbt ...[0m
2022.11.08 22:17:45 INFO  [info] set current project to hw3-cse271 (in build file:/home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/)[0m
2022.11.08 22:17:47 INFO  [success] Generated .bloop/root-test.json[0m
2022.11.08 22:17:47 INFO  [success] Generated .bloop/root.json[0m
2022.11.08 22:17:47 INFO  [success] Total time: 0 s, completed Nov 8, 2022, 10:17:47 PM[0m
2022.11.08 22:17:48 INFO  time: ran 'sbt bloopInstall' in 19s[0m
2022.11.08 22:17:48 INFO  Disconnecting from Bloop session...[0m
2022.11.08 22:17:48 INFO  Shut down connection with build server.[0m
2022.11.08 22:17:48 INFO  Shut down connection with build server.[0m
2022.11.08 22:17:48 INFO  Shut down connection with build server.[0m
2022.11.08 22:17:48 INFO  Attempting to connect to the build server...[0m
2022.11.08 22:17:48 INFO  Bloop uses /usr/lib/jvm/java-11-openjdk-amd64 defined at /home/chanhyeok/.bloop/bloop.json[0m
2022.11.08 22:17:48 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/.metals/bsp.trace.json or /home/chanhyeok/.cache/metals/bsp.trace.json[0m
2022.11.08 22:17:48 INFO  Attempting to connect to the build server...[0m
2022.11.08 22:17:48 INFO  Bloop uses /usr/lib/jvm/java-11-openjdk-amd64 defined at /home/chanhyeok/.bloop/bloop.json[0m
2022.11.08 22:17:48 INFO  Attempting to connect to the build server...[0m
2022.11.08 22:17:48 INFO  Bloop uses /usr/lib/jvm/java-11-openjdk-amd64 defined at /home/chanhyeok/.bloop/bloop.json[0m
2022.11.08 22:17:48 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/project/project/.metals/bsp.trace.json or /home/chanhyeok/.cache/metals/bsp.trace.json[0m
2022.11.08 22:17:48 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/chanhyeok/2022_2/PrincipleProgrammingLanguage/hw3/project/.metals/bsp.trace.json or /home/chanhyeok/.cache/metals/bsp.trace.json[0m
2022.11.08 22:17:48 INFO  time: Connected to build server in 0.3s[0m
2022.11.08 22:17:48 INFO  Connected to Build server: Bloop v1.5.4[0m
2022.11.08 22:17:48 INFO  time: Imported build in 0.14s[0m
2022.11.08 22:17:55 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.11.08 22:17:55 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.11.08 22:17:55 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.11.08 22:17:55 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.11.08 22:17:55 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.11.08 22:17:55 ERROR error processing file:///home/chanhyeok/.cache/coursier/v1/https/repo1.maven.org/maven2/org/scala-lang/scala-library/2.13.3/scala-library-2.13.3-sources.jarorg.h2.jdbc.JdbcSQLIntegrityConstraintViolationException: Unique index or primary key violation: "PUBLIC.PRIMARY_KEY_E ON PUBLIC.INDEXED_JAR(MD5) VALUES ( /* 15 */ 'FE1F77E84844105C20C7B82E4ABF79BE' )"; SQL statement:
insert into indexed_jar (md5) values (?) [23505-214]
	at org.h2.message.DbException.getJdbcSQLException(DbException.java:508)
	at org.h2.message.DbException.getJdbcSQLException(DbException.java:477)
	at org.h2.message.DbException.get(DbException.java:223)
	at org.h2.message.DbException.get(DbException.java:199)
	at org.h2.index.Index.getDuplicateKeyException(Index.java:525)
	at org.h2.mvstore.db.MVSecondaryIndex.checkUnique(MVSecondaryIndex.java:223)
	at org.h2.mvstore.db.MVSecondaryIndex.add(MVSecondaryIndex.java:184)
	at org.h2.mvstore.db.MVTable.addRow(MVTable.java:519)
	at org.h2.command.dml.Insert.insertRows(Insert.java:174)
	at org.h2.command.dml.Insert.update(Insert.java:135)
	at org.h2.command.CommandContainer.executeUpdateWithGeneratedKeys(CommandContainer.java:242)
	at org.h2.command.CommandContainer.update(CommandContainer.java:163)
	at org.h2.command.Command.executeUpdate(Command.java:252)
	at org.h2.jdbc.JdbcPreparedStatement.executeUpdateInternal(JdbcPreparedStatement.java:209)
	at org.h2.jdbc.JdbcPreparedStatement.executeUpdate(JdbcPreparedStatement.java:169)
	at scala.meta.internal.metals.JarTopLevels.putTopLevels(JarTopLevels.scala:85)
	at scala.meta.internal.metals.Indexer.addSourceJarSymbols(Indexer.scala:588)
	at scala.meta.internal.metals.Indexer.$anonfun$indexDependencySources$5(Indexer.scala:436)
	at scala.collection.IterableOnceOps.foreach(IterableOnce.scala:575)
	at scala.collection.IterableOnceOps.foreach$(IterableOnce.scala:573)
	at scala.collection.AbstractIterable.foreach(Iterable.scala:933)
	at scala.collection.IterableOps$WithFilter.foreach(Iterable.scala:903)
	at scala.meta.internal.metals.Indexer.$anonfun$indexDependencySources$1(Indexer.scala:427)
	at scala.meta.internal.metals.Indexer.$anonfun$indexDependencySources$1$adapted(Indexer.scala:426)
	at scala.collection.IterableOnceOps.foreach(IterableOnce.scala:575)
	at scala.collection.IterableOnceOps.foreach$(IterableOnce.scala:573)
	at scala.collection.AbstractIterable.foreach(Iterable.scala:933)
	at scala.meta.internal.metals.Indexer.indexDependencySources(Indexer.scala:426)
	at scala.meta.internal.metals.Indexer.$anonfun$indexWorkspace$21(Indexer.scala:346)
	at scala.runtime.java8.JFunction0$mcV$sp.apply(JFunction0$mcV$sp.scala:18)
	at scala.meta.internal.metals.TimerProvider.timedThunk(TimerProvider.scala:25)
	at scala.meta.internal.metals.Indexer.$anonfun$indexWorkspace$20(Indexer.scala:339)
	at scala.meta.internal.metals.Indexer.$anonfun$indexWorkspace$20$adapted(Indexer.scala:335)
	at scala.collection.immutable.List.foreach(List.scala:333)
	at scala.meta.internal.metals.Indexer.indexWorkspace(Indexer.scala:335)
	at scala.meta.internal.metals.Indexer.$anonfun$profiledIndexWorkspace$2(Indexer.scala:143)
	at scala.runtime.java8.JFunction0$mcV$sp.apply(JFunction0$mcV$sp.scala:18)
	at scala.meta.internal.metals.TimerProvider.timedThunk(TimerProvider.scala:25)
	at scala.meta.internal.metals.Indexer.$anonfun$profiledIndexWorkspace$1(Indexer.scala:143)
	at scala.runtime.java8.JFunction0$mcV$sp.apply(JFunction0$mcV$sp.scala:18)
	at scala.concurrent.Future$.$anonfun$apply$1(Future.scala:678)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)
[0m
2022.11.08 22:17:55 ERROR error processing file:///home/chanhyeok/.cache/coursier/v1/https/repo1.maven.org/maven2/org/scala-lang/scala-library/2.13.3/scala-library-2.13.3-sources.jarorg.h2.jdbc.JdbcSQLIntegrityConstraintViolationException: Unique index or primary key violation: "PUBLIC.PRIMARY_KEY_E ON PUBLIC.INDEXED_JAR(MD5) VALUES ( /* 15 */ 'FE1F77E84844105C20C7B82E4ABF79BE' )"; SQL statement:
insert into indexed_jar (md5) values (?) [23505-214]
	at org.h2.message.DbException.getJdbcSQLException(DbException.java:508)
	at org.h2.message.DbException.getJdbcSQLException(DbException.java:477)
	at org.h2.message.DbException.get(DbException.java:223)
	at org.h2.message.DbException.get(DbException.java:199)
	at org.h2.index.Index.getDuplicateKeyException(Index.java:525)
	at org.h2.mvstore.db.MVSecondaryIndex.checkUnique(MVSecondaryIndex.java:223)
	at org.h2.mvstore.db.MVSecondaryIndex.add(MVSecondaryIndex.java:184)
	at org.h2.mvstore.db.MVTable.addRow(MVTable.java:519)
	at org.h2.command.dml.Insert.insertRows(Insert.java:174)
	at org.h2.command.dml.Insert.update(Insert.java:135)
	at org.h2.command.CommandContainer.executeUpdateWithGeneratedKeys(CommandContainer.java:242)
	at org.h2.command.CommandContainer.update(CommandContainer.java:163)
	at org.h2.command.Command.executeUpdate(Command.java:252)
	at org.h2.jdbc.JdbcPreparedStatement.executeUpdateInternal(JdbcPreparedStatement.java:209)
	at org.h2.jdbc.JdbcPreparedStatement.executeUpdate(JdbcPreparedStatement.java:169)
	at scala.meta.internal.metals.JarTopLevels.putTopLevels(JarTopLevels.scala:85)
	at scala.meta.internal.metals.Indexer.addSourceJarSymbols(Indexer.scala:588)
	at scala.meta.internal.metals.Indexer.$anonfun$indexDependencySources$5(Indexer.scala:436)
	at scala.collection.IterableOnceOps.foreach(IterableOnce.scala:575)
	at scala.collection.IterableOnceOps.foreach$(IterableOnce.scala:573)
	at scala.collection.AbstractIterable.foreach(Iterable.scala:933)
	at scala.collection.IterableOps$WithFilter.foreach(Iterable.scala:903)
	at scala.meta.internal.metals.Indexer.$anonfun$indexDependencySources$1(Indexer.scala:427)
	at scala.meta.internal.metals.Indexer.$anonfun$indexDependencySources$1$adapted(Indexer.scala:426)
	at scala.collection.IterableOnceOps.foreach(IterableOnce.scala:575)
	at scala.collection.IterableOnceOps.foreach$(IterableOnce.scala:573)
	at scala.collection.AbstractIterable.foreach(Iterable.scala:933)
	at scala.meta.internal.metals.Indexer.indexDependencySources(Indexer.scala:426)
	at scala.meta.internal.metals.Indexer.$anonfun$indexWorkspace$21(Indexer.scala:346)
	at scala.runtime.java8.JFunction0$mcV$sp.apply(JFunction0$mcV$sp.scala:18)
	at scala.meta.internal.metals.TimerProvider.timedThunk(TimerProvider.scala:25)
	at scala.meta.internal.metals.Indexer.$anonfun$indexWorkspace$20(Indexer.scala:339)
	at scala.meta.internal.metals.Indexer.$anonfun$indexWorkspace$20$adapted(Indexer.scala:335)
	at scala.collection.immutable.List.foreach(List.scala:333)
	at scala.meta.internal.metals.Indexer.indexWorkspace(Indexer.scala:335)
	at scala.meta.internal.metals.Indexer.$anonfun$profiledIndexWorkspace$2(Indexer.scala:143)
	at scala.runtime.java8.JFunction0$mcV$sp.apply(JFunction0$mcV$sp.scala:18)
	at scala.meta.internal.metals.TimerProvider.timedThunk(TimerProvider.scala:25)
	at scala.meta.internal.metals.Indexer.$anonfun$profiledIndexWorkspace$1(Indexer.scala:143)
	at scala.runtime.java8.JFunction0$mcV$sp.apply(JFunction0$mcV$sp.scala:18)
	at scala.concurrent.Future$.$anonfun$apply$1(Future.scala:678)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)
[0m
